DD,MON,0.0085018281169543311
DE,AGCO,-0.087268871017110922
DE,CAT,-0.10367043219706246
DE,HON,0.0018365787403439604
DE,TTC,0.010380228630785639
DE,TXT,-0.099397902945218941
DHR,ABT,0.050727906628354705
DHR,DD,-0.028924878375088357
DHR,ILMN,0.21217201333993405
DHR,TMO,-0.022014795699895919
DOV,ETN,0.043700261974636855
DOV,HPQ,0.096540591780485116
DOV,MMM,0.06105772505477354
DOV,PH,0.1047144249715902
DOV,XRX,0.17823389189184066
DOW,DD,-0.0220164040438415
DOW,GE,-0.14886773345684209
DOW,MMM,-0.034014043401290273
DOW,PG,-0.033673897555623139
DOW,PX,-0.15561760004212657
DOW,XOM,-0.20591233432196634
ELY,BC,0.16705429943179306
ELY,DD,0.15639150479289757
ELY,DKS,-0.10716553129415471
ELY,NKE,0.15319851210701188
ELY,PEP,0.12358084440978256
ERIC,GE,-0.16926974122594413
ERIC,HRS,-0.11348969026806664
ERIC,IBM,-0.099199718136422629
ERIC,ORCL,-0.11443662721785425
ERIC,QCOM,-0.30180238655836011
ERIC,T,-0.11803984636475696
ERIC,VZ,-0.21148572505771918
ESRX,BAX,0.23288903397569827
ESRX,CVS,0.084792336190023271
ESRX,MCK,0.081159675408676787
ESRX,WBA,0.059098429603293569
ETN,AMAT,0.13927423837027861
ETN,BWA,-0.021145190882207614
ETN,CAT,-0.079228091477759402
ETN,F,-0.061316743665408353
ETN,GE,-0.087306070570955421
EW,BAX,0.11224180318024252
EW,BSX,0.12454580139183916
EW,MDT,0.085713350569880054
EW,STJ,-0.079499047214137059
FISV,AXP,-0.032712885508357055
FISV,BAC,0.0043795504283303185
FISV,IBM,-0.027985099999819331
FISV,JPM,-0.0278928554472678
FISV,PAY,0.015273205047840886
FISV,V,0.02573194638267232
GE,CBS,0.12171560560037412
GE,ETN,0.08674587259587753
GE,GM,0.04456022130172399
GE,UTX,0.063671178897068956
GE,UTX,0.064592728670809813
GM,GIS,-0.044874018799371439
GM,MDLZ,0.032973187445004201
GM,MDLZ,0.031673332426281543
GM,PEP,0.046809804545881149
GM,PG,0.076491144259899793
GM,RTN,0.077495892045366901
GM,SON,-0.0092980520792841134
GRA,EMN,-0.0079439203695941801
GRA,KMB,0.14527680499327272
GRA,MMM,0.054861160315859497
GRA,USG,0.055116643807796996
GRA,XOM,-0.12075688564738295
HIG,ALL,0.10162117754051903
HIG,CSC,0.1059265375066416
HIG,JPM,0.054767966743924819
HIG,PRU,0.041936334203087094
HON,BA,0.067844973823199345
HON,DOW,0.023803653449867176
HON,GE,-0.12016286787332719
HON,IBM,-0.017065683137326336
HON,NCR,0.041055490120082208
HON,UPS,-0.18670161683152289
HON,XOM,-0.18488418650157409
HPQ,A,0.02245058868168413
HPQ,IBM,-0.039143631170029371
HPQ,INTC,-0.11301998903432157
HPQ,MSFT,-0.065891514849847066
HPQ,XRX,0.081225340471204679
IBM,HPQ,0.041394129335284705
IBM,INTC,-0.085248268839571428
IBM,MSFT,-0.027254720912258935
IBM,MU,0.19006409727947068
IBM,ORCL,-0.018552222617125337
IBM,TXN,0.049856563165345182
INTC,CSCO,0.14822431107264042
INTC,HPQ,0.12093560052439473
INTC,IBM,0.084707001868888673
INTC,MSFT,0.05578104820898272
INTC,MU,0.28023226259857537
INTC,ORCL,0.061513308676855803
INTC,TXN,0.1335795622677215
IP,BERY,0.021925347674130537
IP,DD,0.14441281952283633
IP,GPK,0.049439284502367009
IP,KMB,0.20627092120432358
IP,MMM,0.10632658879850451
IP,PG,0.11837525480768614
IP,WY,0.073035419122839645
ITW,HUN,0.057407519384835876
ITW,KHC,-0.2
ITW,NDSN,0.13091444945600572
ITW,SWK,0.025058387646906134
ITW,XOM,-0.15983954629354125
JCI,F,0.047387284593283584
JCI,GE,0.011859028319807854
JCI,GM,0.056660703450742617
JCI,HON,0.13811765354916691
JCI,LEA,0.1293523506521794
JCI,ROK,0.1752669154563056
JCI,UTX,0.07568785215790326
JNJ,BCR,0.035254542471534998
JNJ,BSX,0.06257172045456047
JNJ,KMB,0.064737764432586442
JNJ,MDT,0.030452452983103312
JNJ,MMM,-0.027871255369764737
JNJ,PG,-0.02401362679081756
JPM,FISV,0.030668618309495094
JPM,HBAN,0.0028679985085834077
JPM,IBM,-0.010466502394108177
JPM,MA,-0.0033390273646471159
JPM,NCR,0.03251089116782991
JPM,PAY,0.041756457842317192
JPM,V,0.056209088169417977
JPM,VNTV,0.038661161716300095
KMB,CL,-0.065303214773750895
KMB,IP,-0.21126911332315035
KMB,JNJ,-0.06698548826040987
KMB,MMM,-0.093774204631795699
KMB,PG,-0.090709619819904483
KMB,WY,-0.13717685610887448
KO,CR,-0.036758867689578659
KO,DOW,0.097972035355121764
KO,GE,-0.052518464181270569
KO,GIS,-0.034309880759566307
KO,PEP,0.039778747777433711
KO,PG,0.066232328470234872
LMT,BA,0.082586772148942347
LMT,GE,-0.10364275369665205
LMT,IBM,0.0033152588078662819
LMT,ROK,0.054236315441844464
LMT,RTN,0.013339587941039153
LMT,TXN,0.049791891094313458
LMT,UTX,-0.04229578446883088
LVLT,CSCO,0.1366179930339777
LVLT,HPQ,0.10887376625492454
LVLT,IBM,0.057629586544404379
LVLT,S,0.013618454989422489
LVLT,T,0.040996665777376824
LVLT,VZ,-0.03711587748062848
MA,AXP,0.0022765084149476127
MA,FISV,0.036978211136566561
MA,IBM,-0.0067599465490350294
MA,JPM,0.0014983979686912982
MA,MSFT,-0.032108286587307917
MA,V,0.05929083630673268
MAT,HAS,0.24726195310629648
MAT,IGT,0.076628596261719931
MAT,MSFT,0.17215037314051007
MAT,PEP,0.17235657171469917
MDLZ,GIS,-0.073612561308785948
MDLZ,HSY,0.051729584055396023
MDLZ,KHC,-0.2
MDLZ,KO,-0.021387446505421803
MDLZ,MMM,0.040354453393416756
MDLZ,PEP,0.015377016557711795
MDT,BAX,0.027412316266465425
MDT,BCR,0.0058800712644223822
MDT,BSX,0.031163717881004426
MDT,EW,-0.092215302256436912
MDT,JNJ,-0.032676419768389128
MDT,STJ,0.026484282339814227
MET,ACN,0.03744969562584434
MET,C,0.070507787564447241
MET,HIG,0.066740977255853998
MET,JPM,0.12473134965895642
MET,PRU,0.10449893856077802
MET,SCHW,0.1325541845897717
MMM,AVY,0.037871453780877494
MMM,DD,0.01152141451784648
MMM,DOW,0.033569708639556134
MMM,GE,-0.11562117916106165
MMM,KMB,0.095117781525820386
MMM,PG,0.0027312682158540445
MMM,XRX,0.12741663495550173
MON,DD,-0.013141612017773762
MON,DOW,0.0092974516873258056
MON,GRA,-0.074827860518872372
MON,IBM,-0.022903916280478605
MON,PG,-0.015810673271059176
MSFT,AAPL,0.18169120613661038
MSFT,HPQ,0.060096125650907391
MSFT,IBM,0.028374091430544205
MSFT,INTC,-0.058588719411832101
MSFT,ORCL,0.0099266443556548043
MSFT,XRX,0.15758811792453353
MSI,GE,-0.036678474220821017
MSI,HPQ,0.11823544081057458
MSI,IBM,0.074425953012388663
MSI,QCOM,-0.13541689367967591
NKE,AAPL,0.13161562482260711
NKE,DOW,0.015699267132758526
NKE,MSFT,-0.046446664207670144
NKE,UA,-0.2
NKE,VFC,-0.13460031631960795
NOC,BA,0.10044624417213401
NOC,GE,-0.089952876747556421
NOC,GM,-0.04824533149688582
NOC,IBM,0.0096505650495517774
NOC,LMT,0.01684068064779911
NOC,UTX,-0.026028393103535708
NOV,BHI,-0.089812661447342138
NOV,GE,0.0055521920076811093
NOV,HAL,-0.0097280638567327476
NOV,NBR,-0.13269047492437619
NOV,SLB,-0.021296689050460008
NOV,WFT,0.20221924945704312
NWL,KHC,-0.2
NWL,MMM,0.031115601248309338
NWL,PG,0.035413891595702809
NWL,SWK,0.043897427826278673
NWL,TGT,-0.32202974314286203
NWL,TUP,0.048194556941241522
ORCL,HPQ,0.055470641663700207
ORCL,IBM,0.018823162212252088
ORCL,INTC,-0.064649826127328419
ORCL,MSFT,-0.0091943913170196723
ORCL,NTAP,0.11766928057679513
ORCL,VZ,-0.093043127040356707
PCLN,AXP,-0.06294265252645799
PCLN,EBAY,-0.04565042695632953
PCLN,GOOGL,-0.078238227971125479
PCLN,TRI,-0.16224823739228161
PFE,JNJ,0.042331670224257809
PFE,MMM,0.014704772724129534
PFE,MRK,0.0056807463894860124
PFE,PG,0.020320306510865999
PFE,SYK,0.069658504546801364
PG,CL,0.035884077953333746
PG,DOW,0.03023982070606478
PG,JNJ,0.021447281042184387
PG,KMB,0.089197433474096754
PG,MMM,-0.0047282022358966858
PGR,CSC,-0.03294592977593018
PGR,HIG,-0.1304045235326298
PGR,IBM,-0.098050598335325118
PGR,LNC,-0.13584542580334552
PGR,MET,-0.21044815240486842
PRU,ALL,0.063544967449362749
PRU,AMP,0.084906486432643383
PRU,HIG,-0.040615853309646094
PRU,JPM,0.015856926736513149
PRU,MET,-0.10887402650713059
PX,APD,-0.020481903133327956
PX,EMN,0.061202941207218177
PX,GE,0.0060008179966011613
PX,HON,0.13117408627209032
QCOM,BHI,0.0017441764385731973
QCOM,TXN,0.2619602376991621
ROK,BA,0.034794331017680417
ROK,EMR,-0.06682432329624638
ROK,ETN,-0.064840315981382735
ROK,GE,-0.16519933072002707
ROK,IBM,-0.054740854510593601
ROK,UTX,-0.1037733693315477
RTN,BA,0.0631370591104298
RTN,CBS,-0.00042452700729059517
RTN,GE,-0.12293372197178939
RTN,IBM,-0.026281410055418321
RTN,PG,0.00024973002963406119
RTN,TXN,0.015205252873935801
SEE,BMS,0.03804906730318134
SEE,DOW,0.16719082333003663
SEE,GRA,0.081335710529012714
SEE,KMB,0.23105489946596233
SEE,MMM,0.13563998593411625
SLB,BHI,-0.06740608742728664
SLB,CVX,0.022857321901652735
SLB,DOV,0.07997311342633176
SLB,GE,0.029280907291788373
SLB,HAL,0.0093784469158860913
SLB,XOM,-0.031037192998479481
SNE,AAPL,0.14349566713450551
SNE,AMAT,0.10902450943521645
SNE,CSCO,0.054946585967516344
SNE,IBM,-0.0095190191848021563
SNE,INTC,-0.087373084734498022
SON,DD,0.088162125057120469
SON,GIS,-0.039913130780344794
SON,GRA,0.026089248315339951
SON,IP,-0.042028377700504403
SON,ITW,0.064216973098096736
SON,KMB,0.16848250461728445
SON,WHR,0.015787639201299601
SON,XOM,-0.096184435532340837
SYK,AGN,0.13970091378930602
SYK,HRC,0.097993252018864704
SYK,JNJ,-0.012694503256141222
SYK,MDT,0.017590611525921868
SYK,ZBH,0.014317906146803417
T,IBM,0.030477497162982731
T,MSFT,0.0015912942941861082
T,ORCL,0.011612433381001598
T,VZ,-0.07902336578872321
TEL,AAPL,0.17315742073718821
TEL,APH,-0.0076496089152108338
TEL,GLW,0.084532878641629394
TEL,IBM,0.016804682907438494
TEL,MMM,0.021926365879160348
TEL,TER,0.1129827176299216
TER,A,-0.032127544040298259
TER,APH,-0.1200883190987453
TER,IBM,-0.094301964602499413
TER,MU,0.10366405779038677
TEVA,ABT,0.26139577044746287
TEVA,LLY,0.32892352155233373
TEVA,MMM,0.17107383870859005
TEVA,MRK,0.15957519626647979
TEVA,PFE,0.16022674568871925
TXN,AMAT,0.075368997446392791
TXN,GE,-0.15799525927684918
TXN,IBM,-0.046475744277616408
TXN,INTC,-0.12957683637919945
TXN,MU,0.1456391677870795
TXT,BA,0.16721319875105359
TXT,DE,0.094642297595506547
TXT,F,0.0099903278485789296
TXT,GE,-0.01948628285031679
TXT,GM,0.019884705891705139
TXT,UTX,0.040421602099312864
UNH,AET,-0.031267884236728889
UNH,BAX,0.097038277799380429
UNH,CI,0.070882436284924383
UNH,HIG,-0.032101214697346406
UNH,HON,0.023269601192152135
UNH,MCK,-0.056658625690606652
UTX,BA,0.12658917898537628
UTX,CBS,0.059350604238971059
UTX,GE,-0.063302148636636843
UTX,GM,-0.018967638152294967
UTX,HON,0.060701469676316726
UTX,TXT,-0.039782548472940708
V,AXP,-0.059859220416920135
V,FISV,-0.026321124548666534
V,IBM,-0.069207878203549233
V,JPM,-0.057804662913493295
V,MA,-0.061323014713895389
V,MSFT,-0.096954760816990046
V,PAY,-0.011587056068962466
VZ,CSCO,0.15368227007599197
VZ,IBM,0.10768467107299473
VZ,MSFT,0.082185161259970274
VZ,T,0.079873421449181636
WDC,AAPL,0.089417176304281212
WDC,IBM,-0.060429471756030438
WDC,INTC,-0.14376469530024372
WDC,MU,0.13239563283663
WDC,TXN,-0.014441394433026476
WHR,GE,-0.052486513351619878
WHR,GOOGL,0.051868057213220346
WHR,HON,0.073436271657914901
WHR,PG,0.073735348079156521
WY,DOW,0.076820807105282954
WY,IP,-0.073226281068800941
WY,JNJ,0.073560641681757341
WY,KMB,0.14157831337870738
WY,MMM,0.055263094165845066
WY,PG,0.047081930560550538
XLNX,AVGO,0.19131712094797937
XLNX,IBM,0.00098901563421717399
XLNX,INTC,-0.084914463870623097
XLNX,MU,0.19691229208207292
XLNX,TXN,0.049859458878656275
XOM,COP,-0.0096094736825750385
XOM,CVX,0.049087503124429298
XOM,DOW,0.20609266616417943
XOM,HAL,0.036275020290969587
XOM,HON,0.18475454954092421
XOM,ITW,0.16186842904389162
XOM,SLB,0.025179343420348568
XRX,AAPL,0.038982434925482257
XRX,HPQ,-0.086628120218223137
XRX,IBM,-0.12758348824580026
XRX,MSFT,-0.1560171473608486
YHOO,GOOGL,-0.052993213911795956
YHOO,IBM,-0.042558839952498644
YHOO,MSFT,-0.050707942062727211
YHOO,ORCL,-0.063893351648694849
YHOO,T,-0.07602991178331038
YHOO,VZ,-0.15617124250623185
